station_name,latitude_x,longitude_x,business_name,rating,review_count,distance_m,business_latitude,business_longitude,categories,address,city,state,postal_code,source,name,latitude_y,longitude_y,free_bikes,empty_slots,total_docks
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Meat Mission,3.9,112,256.19220149137544,51.5273008570266,-0.0824617613588274,"Burgers, New American",14-15 Hoxton Market,London,XGL,N1 6HG,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Brawn,4.4,52,908.0483168618722,51.5289277153112,-0.0702632793320869,Modern European,49 Columbia Road,London,XGL,E2 7RG,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Ozone Coffee,4.4,210,586.5342099410474,51.524683689256,-0.086674106560876,"Coffee & Tea, Breakfast & Brunch",11 Leonard Street,London,XGL,EC2A 4AQ,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Princess of Shoreditch,3.9,70,458.19449138826326,51.5254182,-0.0836493,"British, Gastropubs",76-78 Paul Street,London,XGL,EC2A 4NE,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Smokestak,4.4,49,932.9412663350364,51.5236,-0.0738245,Barbeque,35 Sclater Street,Shoreditch,XGL,E1 6LB,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Polo 24 Hour Bar,4.0,124,1320.1285391275187,51.517821,-0.080269,"Diners, Cafes, Breakfast & Brunch",176 Bishopsgate,London,XGL,EC2M 4NQ,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Fat Bear,4.5,127,2205.108999524638,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Rossopomodoro Hoxton,4.3,42,321.9499170767434,51.5269185332302,-0.0813674926757812,"Italian, Pizza",1 Rufus Street,London,XGL,N1 6PE,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Mien Tay,3.8,128,447.50736362876546,51.53052,-0.07708,"Vietnamese, Noodles",122 Kingsland Road,London,XGL,E2 8DP,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Dinner by Heston Blumenthal,4.4,322,6113.018759486341,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Gunpowder,4.4,74,1384.1380860005702,51.5181641,-0.0749311,Indian,11 White's Row,Spitalfields,XGL,E1 7NF,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Jones Family Project,4.1,63,414.4150944668613,51.5258201511173,-0.0829150037047839,"British, Bars",78 Great Eastern Street,London,XGL,EC2A 3JL,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Sushisamba,3.8,307,1494.6587705441125,51.516179,-0.080946,"Asian Fusion, Sushi Bars",110 Bishopsgate,London,XGL,EC2N 4AY,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Byron,4.2,37,47.64239072454097,51.5297584533691,-0.0839430019259453,Burgers,46 Hoxton Square,London,XGL,N1 6BP,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Tramshed,3.7,123,410.5281483808383,51.526005638273,-0.081622501460487,"British, Steakhouses",32 Rivington Street,London,XGL,EC2A 3LX,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Jugged Hare,3.9,81,1097.0017756131235,51.520789,-0.090935,"Brasseries, British, Modern European",49 Chiswell Street,London,XGL,EC1Y 4SA,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Dishoom,4.5,808,4310.50178042962,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Le Sacre Coeur,4.4,53,1692.6931677764103,51.5376815795898,-0.10402800142765,French,18 Theberton Street,London,XGL,N1 0QX,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Smoking Goat,4.2,62,738.512260179821,51.5244388,-0.0770751,Thai,64 Shoreditch High Street,London,XGL,E1 6JJ,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Gloria,4.1,54,511.8396638325424,51.5250382,-0.0812426,Italian,54-56 Great Eastern Street,London,XGL,EC2A 3QR,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Rapsa,4.5,22,286.92684547024106,51.5310648658011,-0.0800106030410461,"Asian Fusion, Breakfast & Brunch, Cocktail Bars",100-104 Hoxton Street,London,XGL,N1 6SG,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Mayfair Chippy,4.5,606,5177.973494665392,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Burger and Lobster,4.2,70,1925.38569532916,51.5136669051182,-0.094483494758606,American,Units 5 & 6 Bow Bells House,London,XGL,EC4M 9SH,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Hawksmoor Guildhall,4.2,60,1645.0057972747163,51.5155006968868,-0.0908641121643541,"Steakhouses, Bars, British",10 Basinghall Street,London,XGL,EC2V 5BQ,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Curious Yellow Kafé,4.2,70,31.856807251106947,51.52954503532,-0.0838136672973633,"Coffee & Tea, Scandinavian, Breakfast & Brunch",77 Pitfield Street,London,XGL,N1 6BT,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Shoreditch Grind,4.0,127,520.4830529316386,51.5258391235513,-0.0879659656067133,"Coffee & Tea, Cocktail Bars, Breakfast & Brunch",213 Old Street,London,XGL,EC1V 9NR,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Padella,4.5,313,2755.577243525732,51.5051451,-0.0899515,Italian,6 Southwark Street,London,XGL,SE1 1TQ,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Petrus,4.5,145,6072.11437626325,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Flat Iron,4.6,272,3503.444660302524,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Restaurant Gordon Ramsay,4.3,263,7295.024851166834,51.485833,-0.161966,"French, British",68 Royal Hospital Road,London,XGL,SW3 4HP,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Palomar Restaurant,4.7,143,3979.8164038201608,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Tayyabs,3.9,769,1948.466422886096,51.5172233660434,-0.0633161000573224,"Indian, Pakistani, Halal",83-89 Fieldgate Street,London,XGL,E1 1JU,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Haché,3.9,51,377.5131748297993,51.5266514,-0.0804783,Burgers,147 Curtain Rd,London,XGL,EC2A 3QE,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,The Queens Arms,4.4,251,5637.905797922516,51.4925789,-0.1392194,"British, Pubs, Gastropubs",11 Warwick Way,London,XGL,SW1V 1QT,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Hawksmoor Seven Dials,4.4,430,3428.3484554503707,51.5134998914001,-0.12567396291297,"British, Steakhouses, Cocktail Bars",11 Langley Street,London,XGL,WC2H 9JG,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,Franze & Evans Cafe Shoreditch,4.1,79,905.2932851941794,51.5248675,-0.0726335,"Patisserie/Cake Shop, Breakfast & Brunch, Cafes",101 Redchurch St,London,XGL,E2 7DL,yelp,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,5,30,35
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Harwood Arms,4.5,155,1778.6349132543362,51.4829113087309,-0.196470990454087,"Gastropubs, British",27 Walham Grove,London,XGL,SW6 1QP,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Restaurant Gordon Ramsay,4.3,263,2444.443054997538,51.485833,-0.161966,"French, British",68 Royal Hospital Road,London,XGL,SW3 4HP,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Dinner by Heston Blumenthal,4.4,322,4073.050500752224,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Dishoom,4.6,449,3642.5105738395937,51.5012974019964,-0.191184893250465,"Indian, Breakfast & Brunch",4 Derry Street,Kensington,XGL,W8 5SE,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Petrus,4.5,145,3919.049073178645,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Ffiona's Restaurant,4.7,336,3961.876524448229,51.50405773515,-0.192783395566043,British,51 Kensington Church Street,London,XGL,W8 4BA,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Mayfair Chippy,4.5,606,5372.566928193919,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Dishoom,4.5,2846,6269.384446915553,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Ledbury,4.6,185,5448.044831869149,51.516819,-0.200107,Modern European,127 Ledbury Road,London,XGL,W11 2AQ,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,London House by Gordon Ramsay,4.3,28,949.1267418996238,51.4752375455418,-0.175284296168694,Modern European,7-9 Battersea Square,London,XGL,SW11 3RA,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Queens Arms,4.4,251,4094.8161099142512,51.4925789,-0.1392194,"British, Pubs, Gastropubs",11 Warwick Way,London,XGL,SW1V 1QT,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Bailey's Fish and Chips,4.7,161,1880.7456055976024,51.4803741784593,-0.204150203865423,Fish & Chips,115 Dawes Road,London,XGL,SW6 7EQ,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Dishoom,4.5,808,5808.885622146764,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Draft House Westbridge,4.6,44,1439.1470242548298,51.4783074,-0.1701164,"Pubs, British",74-76 Battersea Bridge Road,London,XGL,SW11 3AG,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Ship,4.0,62,624.8069922419681,51.463754900771,-0.18822486471542,"British, Pubs",41 Jews Row,London,XGL,SW18 1TB,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Medlar,4.4,39,1690.6909970645877,51.4833984375,-0.177386000752449,"British, French",438 King's Road,London,XGL,SW10 0LJ,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Burger & Lobster,4.4,119,4015.8420813197577,51.501441,-0.159432,"American, Seafood, Burgers",Fifth Floor Harvey Nichols,London,XGL,SW1X 7RJ,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Powder Keg Diplomacy,4.4,32,1092.0038593986742,51.460309277309,-0.176452434617724,"Bars, British",147 St John's Hill,London,XGL,SW11 1TQ,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Flat Iron,4.6,272,6261.532140253734,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Victoria,4.4,320,5051.002992094112,51.51350403679,-0.17119959969309,"Pubs, British",10a Strathearn Place,Paddington,XGL,W2 2NH,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Palomar Restaurant,4.7,143,5910.449861787881,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Burger & Lobster,4.3,259,5019.115128815509,51.5069919134923,-0.145631313738818,"American, Burgers, Seafood",29 Clarges Street,Mayfair,XGL,W1J 7EF,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Da Mario Restaurant,4.3,218,3325.477295837623,51.4987228161749,-0.183567237647306,Italian,15 Gloucester Road,London,XGL,SW7 4PP,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Hawksmoor,4.4,207,5638.072856327893,51.5097072807539,-0.136161326657445,"Seafood, Steakhouses",5A Air Street,London,XGL,W1J 0AD,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Hawksmoor,4.5,100,3406.0184695928874,51.4974592155569,-0.166872303554917,"Steakhouses, British, Seafood",3 Yeoman's Row,London,XGL,SW3 2AL,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Gymkhana,4.3,244,5302.161760241396,51.50842,-0.1416607,"Indian, Cocktail Bars",42 Albemarle Street,London,XGL,W1S 4JH,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Hawksmoor Seven Dials,4.4,430,6416.256081278734,51.5134998914001,-0.12567396291297,"British, Steakhouses, Cocktail Bars",11 Langley Street,London,XGL,WC2H 9JG,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Melanzana,4.3,27,969.3462228818032,51.4753048743646,-0.174966304893474,"Italian, Bars, Delis",140 Westbridge Road,London,XGL,SW11 3PF,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Rose Pub,4.2,38,973.4326504614612,51.4769118,-0.1894575,"Pubs, British",1 Harwood Terrace,London,XGL,SW6 2AF,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Flat Iron,4.4,519,5768.338123731012,51.51212,-0.1384008,Steakhouses,17 Beak Street,London,XGL,W1F 9RW,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Clos Maggiore,4.3,160,6303.412259115207,51.51166,-0.124695,"French, Mediterranean",33 King Street,London,XGL,WC2E 8JD,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Fish in a Tie,4.3,34,1041.632140392824,51.466824643682,-0.16962639686938,Mediterranean,105 Falcon Road,London,XGL,SW11 2PF,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Sketch,4.0,1105,5711.814214141751,51.5127614699071,-0.14159163911048,"French, Modern European, Cocktail Bars",9 Conduit Street,London,XGL,W1S 2XG,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Hoppers,4.3,145,6170.669168870616,51.5135765075684,-0.131750002503395,"Sri Lankan, Asian Fusion",49 Frith Street,Soho,XGL,W1D 4SG,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,606 Club,4.2,35,1048.836670085707,51.47813751937,-0.1819652922312,"Jazz & Blues, Music Venues, New American",90 Lots Road,London,XGL,SW10 0QD,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Blacklock,4.6,167,5873.070370918606,51.511687,-0.134762,"British, Cocktail Bars, Steakhouses",The Basement,London,XGL,W1D 7LG,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Lots Road Pub & Dining Room,4.4,25,986.1544711546989,51.477665187832,-0.18328892733781,Gastropubs,114 Lots Road,London,XGL,SW10 0RJ,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,Kiln,4.3,88,5794.969082449775,51.5114108,-0.1360504,"Noodles, Thai",58 Brewer Street,London,XGL,W1F 9TL,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,The Fat Bear,4.5,127,7570.108105116859,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,"Megan's Kings Road Restaurant, Chelsea",3.9,47,1143.4460257780584,51.47881,-0.18801,"Breakfast & Brunch, Juice Bars & Smoothies, Mediterranean",571 Kings Road,London,XGL,SW6 2EB,yelp,"200062 - William Morris Way, Sands End",51.46881971,-0.184318843,12,14,26
